"LOCATION","Country","VARIABLE","Variable","SCENARIO","Scenario","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"IND","India","GDPVD_CAP","Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities","S1","Energy transition","A","Annual","2023","2023",7629.87929384126,,
"IND","India","GDPVD_CAP","Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities","S1","Energy transition","A","Annual","2024","2024",7980.51218137231,,
"IND","India","GDPVD_CAP","Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities","S1","Energy transition","A","Annual","2025","2025",8446.32020508338,,
"IND","India","GDPVD_CAP","Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities","S1","Energy transition","A","Annual","2026","2026",8889.26,,
"IND","India","GDPVD_CAP","Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities","S1","Energy transition","A","Annual","2027","2027",9323.877,,
"IND","India","GDPVD_CAP","Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities","S1","Energy transition","A","Annual","2028","2028",9755.672,,
"IND","India","GDPVD_CAP","Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities","S1","Energy transition","A","Annual","2029","2029",10187.71,,
"IND","India","GDPVD_CAP","Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities","S1","Energy transition","A","Annual","2030","2030",10622.99,,
"IND","India","GDPVD_CAP","Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities","S1","Energy transition","A","Annual","2031","2031",11065.49,,
"IND","India","GDPVD_CAP","Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities","S1","Energy transition","A","Annual","2032","2032",11517.72,,
"IND","India","GDPVD_CAP","Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities","S1","Energy transition","A","Annual","2033","2033",11979.77,,
"IND","India","GDPVD_CAP","Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities","S1","Energy transition","A","Annual","2034","2034",12452.54,,
"IND","India","GDPVD_CAP","Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities","S1","Energy transition","A","Annual","2035","2035",12935.68,,
"IND","India","GDPVD_CAP","Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities","S1","Energy transition","A","Annual","2036","2036",13428.99,,
"IND","India","GDPVD_CAP","Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities","S1","Energy transition","A","Annual","2037","2037",13932.46,,
"IND","India","GDPVD_CAP","Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities","S1","Energy transition","A","Annual","2038","2038",14444.67,,
"IND","India","GDPVD_CAP","Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities","S1","Energy transition","A","Annual","2039","2039",14961.9,,
"IND","India","GDPVD_CAP","Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities","S1","Energy transition","A","Annual","2040","2040",15484.34,,
"IND","India","GDPVD_CAP","Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities","S1","Energy transition","A","Annual","2041","2041",16010.6,,
"IND","India","GDPVD_CAP","Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities","S1","Energy transition","A","Annual","2042","2042",16539.62,,
"IND","India","GDPVD_CAP","Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities","S1","Energy transition","A","Annual","2043","2043",17069.98,,
"IND","India","GDPVD_CAP","Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities","S1","Energy transition","A","Annual","2044","2044",17600.4,,
"IND","India","GDPVD_CAP","Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities","S1","Energy transition","A","Annual","2045","2045",18127.78,,
"IND","India","GDPVD_CAP","Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities","S1","Energy transition","A","Annual","2046","2046",18647.94,,
"IND","India","GDPVD_CAP","Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities","S1","Energy transition","A","Annual","2047","2047",19156.96,,
"IND","India","GDPVD_CAP","Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities","S1","Energy transition","A","Annual","2048","2048",19647.81,,
"IND","India","GDPVD_CAP","Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities","S1","Energy transition","A","Annual","2049","2049",20109.01,,
"IND","India","GDPVD_CAP","Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities","S1","Energy transition","A","Annual","2050","2050",20522.94,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","1990","1990",822000000,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","1991","1991",839000000,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","1992","1992",856000000,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","1993","1993",872000000,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","1994","1994",892000000,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","1995","1995",910000000,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","1996","1996",928000000,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","1997","1997",946000000,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","1998","1998",964000000,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","1999","1999",983000000,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2000","2000",1001000000,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2001","2001",1019000000,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2002","2002",1040000000,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2003","2003",1056000000,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2004","2004",1072000000,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2005","2005",1089000000,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2006","2006",1106000000,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2007","2007",1122000000,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2008","2008",1138000000,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2009","2009",1154000000,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2010","2010",1170000000,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2011","2011",1186000000,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2012","2012",1220000000,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2013","2013",1235000000,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2014","2014",1251000000,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2015","2015",1267000000,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2016","2016",1283000000,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2017","2017",1299000000,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2018","2018",1314000000,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2019","2019",1327000000,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2020","2020",1341000000,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2021","2021",1355417000,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2022","2022",1368587000,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2023","2023",1377977994.79625,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2024","2024",1390755553.38013,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2025","2025",1403318885.90307,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2026","2026",1415696812.57891,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2027","2027",1427750002.57254,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2028","2028",1439589164.2064,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2029","2029",1451147177.41857,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2030","2030",1462417270.54374,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2031","2031",1473439040.26753,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2032","2032",1484109910.28683,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2033","2033",1494518998.24048,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2034","2034",1504573655.29115,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2035","2035",1514299743.44415,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2036","2036",1523680123.58732,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2037","2037",1532665410.27948,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2038","2038",1541338390.23222,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2039","2039",1549686324.12807,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2040","2040",1557606818.68869,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2041","2041",1565164489.67662,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2042","2042",1572368839.27271,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2043","2043",1579199871.90316,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2044","2044",1585586823.9021,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2045","2045",1591569292.62342,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2046","2046",1597216319.59132,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2047","2047",1602472379.24164,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2048","2048",1607368874.14993,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2049","2049",1611976276.49534,,
"IND","India","POP","Total population","S1","Energy transition","A","Annual","2050","2050",1616195737.76035,,
"IDN","Indonesia","GDPVD","Gross domestic product, volume, USD at 2015 Purchasing Power Parities","S0","Baseline","A","Annual","1990","1990",801783323188.581,,
"IDN","Indonesia","GDPVD","Gross domestic product, volume, USD at 2015 Purchasing Power Parities","S0","Baseline","A","Annual","1991","1991",873364338063.495,,
"IDN","Indonesia","GDPVD","Gross domestic product, volume, USD at 2015 Purchasing Power Parities","S0","Baseline","A","Annual","1992","1992",930343657954.459,,
"IDN","Indonesia","GDPVD","Gross domestic product, volume, USD at 2015 Purchasing Power Parities","S0","Baseline","A","Annual","1993","1993",1004356562835.36,,
"IDN","Indonesia","GDPVD","Gross domestic product, volume, USD at 2015 Purchasing Power Parities","S0","Baseline","A","Annual","1994","1994",1080084734405.51,,
"IDN","Indonesia","GDPVD","Gross domestic product, volume, USD at 2015 Purchasing Power Parities","S0","Baseline","A","Annual","1995","1995",1168869277241.35,,
"IDN","Indonesia","GDPVD","Gross domestic product, volume, USD at 2015 Purchasing Power Parities","S0","Baseline","A","Annual","1996","1996",1260251389252.01,,
"IDN","Indonesia","GDPVD","Gross domestic product, volume, USD at 2015 Purchasing Power Parities","S0","Baseline","A","Annual","1997","1997",1319481996672.62,,
"IDN","Indonesia","GDPVD","Gross domestic product, volume, USD at 2015 Purchasing Power Parities","S0","Baseline","A","Annual","1998","1998",1146276912490.71,,
"IDN","Indonesia","GDPVD","Gross domestic product, volume, USD at 2015 Purchasing Power Parities","S0","Baseline","A","Annual","1999","1999",1155345715084.09,,
"IDN","Indonesia","GDPVD","Gross domestic product, volume, USD at 2015 Purchasing Power Parities","S0","Baseline","A","Annual","2000","2000",1212189202421.18,,
